order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,product_category_name_english
b218243f33a7a07db609c34312c95c96,c03bc660c6d5ae4ff54845c3d7917686,delivered,2018-08-05 15:05:43,2018-08-05 15:15:13,2018-08-06 14:09:00,2018-08-08 22:28:29,2018-08-14,1,ce64708328e978e92d475585d394d9dd,d566c37fa119d5e66c4e9052e83ee4ea,2018-08-07 15:15:13,295.9,19.87,esporte_lazer,33.0,584.0,2.0,1550.0,20.0,10.0,20.0,sports_leisure
60cbc2a85ecd535c911397c150d60627,910636a4f7f8671c368176ea6dbb4277,delivered,2018-08-11 11:27:17,2018-08-11 11:35:19,2018-08-17 15:41:00,2018-08-24 14:34:46,2018-08-29,1,367871ca2236ba02679d121c50db7265,0691148aee60ca47977c187804f935ae,2018-08-16 11:35:19,109.79,35.62,automotivo,48.0,839.0,4.0,1100.0,26.0,34.0,42.0,auto
3032417cfacc8603eb6cec97030060b2,03be246c6a30b0be83a6de87cc6afdf3,delivered,2018-07-30 11:55:51,2018-07-30 12:30:54,2018-07-30 14:50:00,2018-08-02 18:16:52,2018-08-13,1,4c7d4a2efde21e3bf1660926fabc6a9d,ce27a3cc3c8cc1ea79d11e561e9bebb6,2018-08-01 12:15:18,39.99,15.38,beleza_saude,60.0,316.0,3.0,250.0,18.0,10.0,15.0,health_beauty
4abc7b5330425bcf9c2f7f48151a88c0,d1568f1104d2015dc70bdf7d9ab88dd2,delivered,2018-07-31 21:05:49,2018-07-31 21:40:18,2018-08-01 16:00:00,2018-08-07 23:56:48,2018-08-17,1,8038040ee2a71048d4bdbbdc985b69ab,b39d7fe263ef469605dbb32608aee0af,2018-08-09 21:31:33,129.9,14.49,cama_mesa_banho,48.0,528.0,1.0,0.0,30.0,25.0,30.0,bed_bath_table
2c23f1e95bc8b5a7a891d3d4a7651c3d,a47edaa032738bb960410036a140f2e4,delivered,2018-08-01 11:04:47,2018-08-01 12:30:27,2018-08-03 15:45:00,2018-08-06 17:46:34,2018-08-10,1,f03a17295cb505e5cc28920af1c36739,808d4348b916efa08e766ebad39f61eb,2018-08-09 11:44:26,22.5,7.42,perfumaria,34.0,582.0,1.0,166.0,18.0,6.0,16.0,perfumery
30828ec5d05237d99e2ffd4d77e5b492,7cdc15c0092dd54a106da374009fc73b,delivered,2018-08-17 12:13:41,2018-08-17 12:30:12,2018-08-22 16:07:00,2018-08-24 23:22:34,2018-09-19,1,b532349fe46b38fbc7bb3914c1bdae07,1025f0e2d44d7041d6cf58b6550e0bfa,2018-08-23 12:30:12,35.0,6.33,moveis_decoracao,49.0,829.0,1.0,850.0,20.0,25.0,20.0,furniture_decor
30828ec5d05237d99e2ffd4d77e5b492,7cdc15c0092dd54a106da374009fc73b,delivered,2018-08-17 12:13:41,2018-08-17 12:30:12,2018-08-22 16:07:00,2018-08-24 23:22:34,2018-09-19,2,b532349fe46b38fbc7bb3914c1bdae07,1025f0e2d44d7041d6cf58b6550e0bfa,2018-08-23 12:30:12,35.0,6.33,moveis_decoracao,49.0,829.0,1.0,850.0,20.0,25.0,20.0,furniture_decor
30828ec5d05237d99e2ffd4d77e5b492,7cdc15c0092dd54a106da374009fc73b,delivered,2018-08-17 12:13:41,2018-08-17 12:30:12,2018-08-22 16:07:00,2018-08-24 23:22:34,2018-09-19,3,b532349fe46b38fbc7bb3914c1bdae07,1025f0e2d44d7041d6cf58b6550e0bfa,2018-08-23 12:30:12,35.0,6.33,moveis_decoracao,49.0,829.0,1.0,850.0,20.0,25.0,20.0,furniture_decor
495df6b807cb718b99cf24a4609fd323,b4280f8c7c3c49fda3cb526f0bd5d568,delivered,2018-08-06 08:20:59,2018-08-07 08:35:16,2018-08-09 14:16:00,2018-08-13 12:51:27,2018-08-14,1,b55d740a9c9a5e4b9d681828a82d28bc,34056b8b55c1775a22af2331670a799c,2018-08-09 08:35:16,64.8,14.03,automotivo,58.0,585.0,3.0,750.0,60.0,8.0,33.0,auto
eec93f9fe0cc92067ebff02639cfd67d,c4625d593149bc87239dba55f73c14a5,delivered,2018-08-07 23:54:36,2018-08-08 00:05:08,2018-08-09 12:18:00,2018-08-17 20:51:52,2018-08-28,1,bb50f2e236e5eea0100680137654686c,f7ba60f8c3f99e7ee4042fdef03b70c4,2018-08-10 00:05:08,330.0,24.24,beleza_saude,60.0,2644.0,6.0,400.0,34.0,4.0,22.0,health_beauty
dd12f57a8bc06b6105b3e8c0c1bdbabd,315205cda3082eddd7f02842f2849062,delivered,2018-07-27 05:39:01,2018-07-27 05:50:11,2018-07-27 13:45:00,2018-08-08 16:44:43,2018-08-15,1,703d742887bb9267f89b675608ba7aa0,640e21a7d01df7614a3b4923e990d40c,2018-07-31 05:50:11,56.1,19.58,cama_mesa_banho,35.0,509.0,2.0,950.0,35.0,6.0,45.0,bed_bath_table
92ae7ea2c6f759b8aa53b32b59e0d142,0b0744596a26951c22c400dcf85c6e96,delivered,2018-08-05 14:50:19,2018-08-05 15:05:17,2018-08-09 14:04:00,2018-08-13 16:18:27,2018-09-06,1,40e9fb75d3f96d5cca8fe7af35675ed0,4e17c65a516f69d023a2ae78b84f28d6,2018-08-20 15:05:17,81.9,13.23,perfumaria,38.0,673.0,1.0,150.0,16.0,16.0,16.0,perfumery
455c8cc6fcb8015c8fa06b087cf373b1,aedcc029d706666f925832dbece29f27,delivered,2018-08-06 19:27:20,2018-08-06 19:44:28,2018-08-07 10:12:00,2018-08-09 16:21:51,2018-08-09,1,61e8bddb5e00dffe8bfbf972cf3fdf18,3f3486b61f45078d4f31ee5e43d8c5bb,2018-08-08 19:44:28,99.99,11.72,malas_acessorios,53.0,473.0,4.0,1050.0,30.0,15.0,15.0,luggage_accessories
591c776946bf5814d5438574a5b42327,2e6ae98da5c04efadf7992e149fd1155,delivered,2018-07-31 15:48:32,2018-07-31 16:44:09,2018-08-02 15:29:00,2018-08-06 21:46:42,2018-08-15,1,fda6e6a7a94613adeb9bc945a6dbcc10,59b22a78efb79a4797979612b885db36,2018-08-02 16:31:41,149.0,19.14,construcao_ferramentas_construcao,46.0,259.0,4.0,4100.0,35.0,14.0,35.0,construction_tools_construction
444444b7f836b844b14afe3e0fc9929f,df05a8b6699cafd41f8a5ca0d2eb7e03,delivered,2018-07-22 12:31:00,2018-07-23 11:31:25,2018-07-23 16:55:00,2018-07-26 17:03:13,2018-07-31,1,6dff489dd40cf8c8575c6ac85b080f04,594f9aaa48e5bf431f011ddc5669b0d5,2018-07-25 09:03:39,69.9,9.62,malas_acessorios,41.0,516.0,5.0,575.0,32.0,42.0,12.0,luggage_accessories
2027c6ba8a58df2e69194531ff9abfa8,df2cd9d9af76f334696a190d35cc6687,delivered,2018-08-12 16:21:57,2018-08-14 04:25:11,2018-08-14 12:47:00,2018-08-15 18:44:35,2018-08-20,1,0d90fced28b749fa0468818d98cb8212,dbd66278cbfe1aa1000f90a217ca4695,2018-08-16 04:25:11,57.7,11.42,beleza_saude,42.0,534.0,1.0,983.0,41.0,23.0,35.0,health_beauty
eea3254200d621b24b7741950693e956,717745a08d23a23e66d92be837d3719a,delivered,2018-07-26 07:16:24,2018-07-28 02:45:09,2018-07-30 14:26:00,2018-07-31 16:16:34,2018-08-03,1,dd231637766e756fd1cf2fd80501fce1,101a3a003516bc11253298b2fad3cb65,2018-08-02 02:45:09,45.0,9.07,fashion_roupa_masculina,57.0,222.0,1.0,750.0,30.0,10.0,28.0,fashion_male_clothing
e1a818b056b700bd7b25f1089d897239,90e8c848cdfd95e64ea46179d33443e4,delivered,2018-07-31 22:45:09,2018-08-01 22:44:01,2018-08-02 14:13:00,2018-08-08 19:27:30,2018-08-17,1,5c2bb11cf2149bd4d9fffcc1246458c3,dbc22125167c298ef99da25668e1011f,2018-08-05 22:44:01,98.9,23.84,papelaria,37.0,531.0,1.0,2283.0,27.0,35.0,35.0,stationery
aa6e1f3a2b645a2b22e70084a30d2cd0,9ebb135e8db1fb56993ab9b2486c7aea,delivered,2018-08-02 18:29:03,2018-08-02 18:43:56,2018-08-03 08:00:00,2018-08-08 23:32:43,2018-08-21,1,9b6aada2786f40a15f5f186b84d8dc5d,4c498c7345e89aebad651544829beca0,2018-08-06 18:43:56,27.9,15.3,perfumaria,46.0,1529.0,2.0,300.0,16.0,4.0,11.0,perfumery
cdeefca5ad0ec35c4d7c5b48ab52e85c,190e6fd65f805d63c39c25217e4acac0,delivered,2018-08-12 08:16:04,2018-08-12 08:25:09,2018-08-14 13:03:00,2018-08-15 17:46:56,2018-08-20,1,d2f5484cbffe4ca766301b21ab9246dd,36a968b544695394e4e9d7572688598f,2018-08-14 08:25:09,12.88,7.39,informatica_acessorios,51.0,448.0,1.0,180.0,16.0,9.0,16.0,computers_accessories
c5625e0deb904fd1ae3c6c4a3a4a55d5,264bb2e28d33a8ab98b8c8e1907d7754,delivered,2018-07-26 14:11:55,2018-07-27 02:05:11,2018-07-30 13:20:00,2018-07-31 17:18:42,2018-08-13,1,e0fddcd9bdfbff9df8a8228f6a6346d7,77e4abfd739aed9c46480f90f81c0eb4,2018-08-02 02:05:11,119.0,8.41,cine_foto,60.0,2064.0,1.0,200.0,16.0,8.0,11.0,cine_photo
ba063008dcde6cd0ecb0c72f82a4542d,1fa51f227dca1a772254a612a2f5e834,delivered,2018-08-07 08:08:47,2018-08-07 08:44:50,2018-08-08 13:06:00,2018-08-13 17:36:41,2018-08-24,1,d063fc697e5aa468ad1e689d5e6028fd,4677a5437afda5fa7140b927b07be1cc,2018-08-17 08:44:50,200.0,28.35,automotivo,53.0,403.0,3.0,1950.0,40.0,12.0,32.0,auto
2c8bf07fcf5c57d898ff1797efa33379,3fd171b35b40e2251a46796b89d4466e,delivered,2018-07-27 19:05:14,2018-07-27 19:24:12,2018-08-06 11:50:00,2018-08-08 23:30:52,2018-08-15,1,a72c3f9fbd717831d5ec534cc276f126,a425f92c199eb576938df686728acd20,2018-08-08 19:24:12,21.9,7.73,utilidades_domesticas,33.0,368.0,1.0,150.0,18.0,10.0,18.0,housewares
50703a5cdfb2b550cebacccaef68c958,6ce5f54807e3a5677425dcb53f151734,delivered,2018-07-25 01:00:29,2018-07-25 01:10:09,2018-07-25 15:07:00,2018-07-28 13:53:32,2018-08-02,1,c3002d67c0b8c6449c3a80c1556ad8c5,f80edd2c5aaa505cc4b0a3b219abf4b8,2018-07-27 01:10:09,67.9,17.69,moveis_cozinha_area_de_servico_jantar_e_jardim,53.0,1563.0,3.0,3300.0,40.0,20.0,60.0,kitchen_dining_laundry_garden_furniture
b560ced1765e243b3ebf765d80a8873d,13a0d7f2b07e2198b22ae011b5ff6acd,delivered,2018-07-19 12:27:17,2018-07-20 04:45:07,2018-07-20 14:37:00,2018-07-25 18:28:33,2018-08-06,1,372645c7439f9661fbbacfd129aa92ec,da8622b14eb17ae2831f4ac5b9dab84a,2018-07-25 04:45:07,114.9,23.6,cama_mesa_banho,60.0,236.0,1.0,1500.0,34.0,7.0,32.0,bed_bath_table
b560ced1765e243b3ebf765d80a8873d,13a0d7f2b07e2198b22ae011b5ff6acd,delivered,2018-07-19 12:27:17,2018-07-20 04:45:07,2018-07-20 14:37:00,2018-07-25 18:28:33,2018-08-06,2,372645c7439f9661fbbacfd129aa92ec,da8622b14eb17ae2831f4ac5b9dab84a,2018-07-25 04:45:07,114.9,23.6,cama_mesa_banho,60.0,236.0,1.0,1500.0,34.0,7.0,32.0,bed_bath_table
3a572776650593b33c1a7bb4e7f8f650,326d8a01743aa13fc9b17fe87f13d784,delivered,2018-08-03 15:31:53,2018-08-03 15:45:20,2018-08-07 14:48:00,2018-08-09 15:36:51,2018-08-17,1,9fe172fa8e662ca8572cf12abf8bce23,cab85505710c7cb9b720bceb52b01cee,2018-08-07 15:45:20,49.9,15.45,fashion_bolsas_e_acessorios,36.0,412.0,5.0,150.0,16.0,5.0,20.0,fashion_bags_accessories
73421a5bdd55f86529569549055d9e82,633bca8614f7a9f458a5e0d222515aa8,delivered,2018-08-02 12:05:28,2018-08-03 12:04:33,2018-08-06 15:39:00,2018-08-09 22:24:35,2018-08-17,1,12cc2ed46e4c9ea184a622881afc1de9,6061155addc1e54b4cfb51c1c2a32ad8,2018-08-09 12:04:33,148.0,19.14,pet_shop,17.0,1196.0,1.0,165.0,16.0,11.0,12.0,pet_shop
17e8552f435a2ecca2d7a06c1e7fd085,d52d0c11bb53eb1d4258f54ea1b1f004,delivered,2018-08-10 09:49:54,2018-08-10 10:04:55,2018-08-13 15:42:00,2018-08-20 14:05:16,2018-08-24,1,55782cb82e0efe052da0a3da237da3b2,c003204e1ab016dfa150abc119207b24,2018-08-14 10:04:55,166.9,47.83,automotivo,60.0,1159.0,3.0,2450.0,30.0,30.0,30.0,auto
2b86248935bc0815bedf6857267be978,cc099984022170d3d95fbdaf568e7637,delivered,2018-08-21 16:40:15,2018-08-21 17:08:45,2018-08-22 15:15:00,2018-08-27 11:37:30,2018-08-31,1,79366d6a24de9351b7ca6e3cf75a68ec,cc3d14116804f7209f3884f6367f1152,2018-08-23 17:08:45,193.0,16.42,eletroportateis,44.0,2558.0,1.0,1100.0,34.0,11.0,25.0,small_appliances
70263f30f6180c7ca277e4dc6c4c19c8,c22ee415b6474778375b4a8bac4e6054,delivered,2018-07-21 19:35:05,2018-07-21 19:45:14,2018-07-23 11:39:00,2018-07-26 02:12:18,2018-07-31,1,457ca2b0e3bf044a65c8bee434d5c5f8,955fee9216a65b617aa5c0531780ce60,2018-07-24 19:45:14,90.0,9.38,ferramentas_jardim,56.0,940.0,7.0,750.0,19.0,7.0,14.0,garden_tools
078d2f79c229fd2c2759339ac97242f4,8c476a43d105e52524d6a1fa3fd51d13,delivered,2018-07-26 07:47:36,2018-07-26 08:04:32,2018-07-26 14:41:00,2018-07-31 16:06:58,2018-08-15,1,429e7401fafb76436f15e86498bd7364,da8622b14eb17ae2831f4ac5b9dab84a,2018-07-31 08:04:32,199.9,27.7,cama_mesa_banho,60.0,233.0,1.0,2500.0,41.0,8.0,36.0,bed_bath_table
8b1f6556b4b14ed4fb238e3a2128c592,7fc03d07013bfd7488ce444fc270cb83,delivered,2018-08-09 14:20:29,2018-08-09 15:05:34,2018-08-21 15:00:00,2018-08-24 14:44:36,2018-08-23,1,6d229d68959c67850f49a53dd1e2a67a,4677a5437afda5fa7140b927b07be1cc,2018-08-21 15:05:34,119.9,15.91,brinquedos,58.0,1558.0,7.0,5800.0,16.0,16.0,16.0,toys
2c113cbb0811cf0b32479bd0bce3379b,078e99036000210bb0d5abb62fdeecee,delivered,2018-08-12 18:24:04,2018-08-14 04:24:16,2018-08-22 08:46:00,2018-08-27 17:21:49,2018-08-29,1,0cbca89e0ecfd4fe92dff4f1c27a0487,f7496d659ca9fdaf323c0aae84176632,2018-08-22 04:24:16,319.9,50.32,moveis_decoracao,42.0,660.0,6.0,14950.0,40.0,65.0,40.0,furniture_decor
233dd5ff8fcf29748ef3f96a24750ea8,714297caf60e50119e701dba79157c9c,delivered,2018-07-31 14:56:15,2018-07-31 15:44:31,2018-08-01 12:12:00,2018-08-07 17:24:03,2018-08-21,1,f8b624d4e475bb8d1bddf1b65c6a64f6,b410bdd36d5db7a65dcd42b7ead933b8,2018-08-02 15:44:31,179.0,27.91,utilidades_domesticas,46.0,323.0,1.0,2841.0,40.0,23.0,26.0,housewares
260e68b2fc1a2d642a00af60af19b0aa,cba53db1f015658c808d275f18db5607,delivered,2018-08-19 09:51:24,2018-08-21 04:50:06,2018-08-21 15:24:00,2018-08-22 21:20:45,2018-08-27,1,f541764c0e99f1a821dc9d5bb1143a88,b494891378bd8f4560abe576c52deacd,2018-08-23 04:50:06,127.9,8.16,beleza_saude,42.0,1091.0,1.0,275.0,25.0,20.0,25.0,health_beauty
ec99cf3ef9a84993f1e55aa4fc615c42,d9318914bd9ab813e68a255c4127fa11,delivered,2018-08-07 11:29:30,2018-08-07 11:44:46,2018-08-10 15:29:00,2018-08-17 16:51:27,2018-08-28,1,fc1d8637c0268af3db482c14b7ef8e75,da8622b14eb17ae2831f4ac5b9dab84a,2018-08-10 11:44:46,149.9,32.29,cama_mesa_banho,60.0,269.0,1.0,1700.0,34.0,7.0,32.0,bed_bath_table
ec99cf3ef9a84993f1e55aa4fc615c42,d9318914bd9ab813e68a255c4127fa11,delivered,2018-08-07 11:29:30,2018-08-07 11:44:46,2018-08-10 15:29:00,2018-08-17 16:51:27,2018-08-28,2,fc1d8637c0268af3db482c14b7ef8e75,da8622b14eb17ae2831f4ac5b9dab84a,2018-08-10 11:44:46,149.9,32.29,cama_mesa_banho,60.0,269.0,1.0,1700.0,34.0,7.0,32.0,bed_bath_table
ec99cf3ef9a84993f1e55aa4fc615c42,d9318914bd9ab813e68a255c4127fa11,delivered,2018-08-07 11:29:30,2018-08-07 11:44:46,2018-08-10 15:29:00,2018-08-17 16:51:27,2018-08-28,3,06ecc3d4006ad6eb293a1b93ec3c7183,9dda5bbacd45e18d6485fee649205d09,2018-08-17 11:44:46,99.9,10.76,moveis_decoracao,59.0,903.0,1.0,750.0,22.0,22.0,11.0,furniture_decor
ef817249ab50122bb09c57770019b1a7,f12306737df3c62af03422d9ac2705e3,delivered,2018-07-17 21:05:06,2018-07-18 21:02:31,2018-07-19 11:27:00,2018-08-01 23:34:24,2018-08-07,1,a92930c327948861c015c919a0bcb4a8,6560211a19b47992c3666cc44a7e94c0,2018-07-22 21:02:31,78.0,51.27,relogios_presentes,59.0,319.0,4.0,250.0,16.0,2.0,20.0,watches_gifts
3a5c53b7345f82b31c0d656d63f3b8fb,cc5182b642198e3b0390fd6244faac1b,delivered,2018-08-08 20:13:05,2018-08-10 03:15:21,2018-08-10 12:16:00,2018-08-13 18:32:15,2018-08-13,1,6fd08d44046ab994b96ff38ad6fcfba1,768a86e36ad6aae3d03ee3c6433d61df,2018-08-14 03:15:21,28.0,8.36,bebes,60.0,865.0,1.0,500.0,23.0,23.0,23.0,baby
e6d97bc4704949a17341d5c9aa85a050,a4b335b12eb32aaa328358a6e279deb1,delivered,2018-08-08 14:33:34,2018-08-08 14:45:16,2018-08-10 10:06:00,2018-08-21 21:44:33,2018-09-13,1,523786e175df56bf2e15436a6da66a5b,bc47d5d1490df2b36add65d733eafaba,2018-08-15 14:45:16,26.0,22.9,esporte_lazer,57.0,678.0,5.0,400.0,36.0,18.0,18.0,sports_leisure
e8ddd60abf2ceeee18ebd986311f3630,e031764f2e443bb3e7d8c54c3421a5f2,delivered,2018-08-27 11:57:38,2018-08-27 12:10:18,2018-08-27 19:43:00,2018-08-28 17:32:44,2018-08-31,1,1a57fd59f51629d5eefcc5737fa74bad,fd386aa7bed2af3c7035c65506c9b4a3,2018-08-30 12:10:18,18.0,8.29,malas_acessorios,57.0,380.0,2.0,338.0,22.0,25.0,23.0,luggage_accessories
21799a54bd487cd78f616aac588377de,5f939670e359f53676cdbdee12e5e2dd,delivered,2018-08-23 10:22:59,2018-08-23 10:45:36,2018-08-24 13:52:00,2018-08-30 21:36:39,2018-09-06,1,e98a500a671ec3eea9a498507b0154fa,cab85505710c7cb9b720bceb52b01cee,2018-08-28 10:45:36,49.9,13.01,fashion_bolsas_e_acessorios,36.0,336.0,5.0,150.0,16.0,5.0,20.0,fashion_bags_accessories
0739104e30e20de6c0956c0889a9b9dc,066a9e746ce5eead40d2afa9bccd3d7d,delivered,2018-08-17 19:00:16,2018-08-17 19:10:44,2018-08-21 06:04:00,2018-08-27 16:02:46,2018-08-31,1,2f07e976774b91520e17dd3b2dba73c3,11742f81550ac064cc9a40f67151d9ad,2018-08-23 19:10:44,369.9,24.41,climatizacao,60.0,1428.0,2.0,6750.0,59.0,17.0,37.0,air_conditioning
6d4376b400a766f89e562e40696dc4e0,1b47e01868a3afb430c5b11dd4a64c19,delivered,2018-08-05 23:40:40,2018-08-05 23:50:17,2018-08-06 11:50:00,2018-08-10 18:03:05,2018-08-23,1,1a6e1fb52f5f47e7b18578907d10174c,7a67c85e85bb2ce8582c35f2203ad736,2018-08-07 23:50:17,79.99,23.36,bebes,56.0,1107.0,3.0,1100.0,42.0,25.0,15.0,baby
c367f22647d3051bba338f9026973607,6e726e39318dcf12b4fd82367b0315b9,delivered,2018-07-28 19:11:07,2018-07-28 19:27:42,2018-07-30 12:26:00,2018-08-06 16:32:28,2018-08-20,1,c8543f8ff0cb8015bea93c0c61b15024,58f1a6197ed863543e0136bdedb3fce2,2018-08-02 19:27:13,152.0,20.25,brinquedos,57.0,552.0,6.0,6350.0,55.0,20.0,25.0,toys
0216b8a71f44f126ac083fa5d639fe47,6721f296aee89a6caef0bf53c7547103,delivered,2018-08-19 00:17:45,2018-08-20 10:55:11,2018-08-23 12:56:00,2018-08-24 18:42:37,2018-08-29,1,9048cbd294fe0c1a3ec8c8248bc2cadd,6d66611d7c44cc30ce351abc49a68421,2018-08-27 10:55:11,59.9,17.63,instrumentos_musicais,63.0,927.0,9.0,7500.0,55.0,18.0,45.0,musical_instruments
1cb9066744dad3ef7abc18134fd8b4cd,8a9ed51eb58548e99f250b99d1df6940,delivered,2018-08-10 14:12:57,2018-08-10 14:25:14,2018-08-10 14:55:00,2018-08-11 15:21:32,2018-08-15,1,8b50a72d52d7a91fb19d19fbe069e2f2,9f505651f4a6abe901a56cdc21508025,2018-08-14 14:25:14,49.99,7.61,utilidades_domesticas,54.0,1754.0,1.0,250.0,20.0,8.0,13.0,housewares
2b33526ad18e84975c07ed2d5e513b3c,3054d43d379c9c52f4053d52fa9bebb1,delivered,2018-08-10 20:02:10,2018-08-10 20:10:18,2018-08-13 15:06:00,2018-08-18 20:21:25,2018-08-16,1,3354a4e684f5e7199f9407db70ccd92b,7a67c85e85bb2ce8582c35f2203ad736,2018-08-14 20:10:18,85.99,11.62,cool_stuff,52.0,847.0,3.0,1200.0,42.0,25.0,15.0,cool_stuff
c2fdaa1b60c55ac8d318c4adb4b26373,589e0b5121a9d32dfd142a439c735d73,delivered,2018-08-05 11:17:42,2018-08-05 11:25:13,2018-08-13 10:44:00,2018-08-14 18:48:48,2018-08-21,1,500870614ddcf5bd84f7d26861026c8a,92eb0f42c21942b6552362b9b114707d,2018-08-17 11:25:13,11.87,7.39,telefonia,58.0,434.0,3.0,217.0,18.0,4.0,13.0,telephony
4856100f6860747b156ecf6405386b7b,a7961e607552d0cebcc486ef283b4c47,delivered,2018-07-18 10:52:14,2018-07-19 02:50:21,2018-07-20 15:59:00,2018-07-24 18:40:46,2018-08-10,1,0b2a1288e8ba64c797e7586c8df75602,d17f467e4bf608a510c20d82f4ba3b6b,2018-07-25 02:50:21,67.7,34.23,agro_industria_e_comercio,38.0,397.0,1.0,3450.0,33.0,36.0,33.0,agro_industry_and_commerce
23f99f3d6a5974cd50c00ebb3d6540a1,6bb27f3a855cdd5add35978c61c8fb1b,delivered,2018-08-07 20:49:21,2018-08-07 21:05:12,2018-08-08 15:01:00,2018-08-20 16:56:36,2018-08-24,1,afeeea6271148ee1bb15173b8187c431,53243585a1d6dc2643021fd1853d8905,2018-08-13 21:05:12,219.0,19.63,telefonia,52.0,1885.0,1.0,450.0,17.0,3.0,11.0,telephony
372eb74837659ae6a3bc25f662bfa2ff,7e266e112c63aab2643a15c21f8bc1f1,delivered,2018-07-29 13:19:43,2018-07-30 19:31:42,2018-07-31 14:30:00,2018-08-09 19:37:59,2018-08-27,1,2028bf1b01cafb2d2b1901fca4083222,cc419e0650a3c5ba77189a1882b7556a,2018-08-01 16:50:34,49.99,19.26,perfumaria,54.0,1536.0,2.0,250.0,20.0,8.0,21.0,perfumery
fa501c06e7a60e98b43e678fd5205c37,be930903506aa698f5dabbb2c0ca2c9b,delivered,2018-08-01 12:31:30,2018-08-01 13:24:12,2018-08-02 13:56:00,2018-08-07 14:18:34,2018-08-22,1,fbce4c4cb307679d89a3bf3d3bb353b9,c33847515fa6305ce6feb1e818569f13,2018-08-07 13:24:12,149.0,51.33,cama_mesa_banho,53.0,597.0,1.0,6550.0,30.0,30.0,30.0,bed_bath_table
1d88068495a8986f241f769664ac98de,31efef58795097e1299b55a30bb57f45,delivered,2018-07-28 09:29:12,2018-07-31 06:35:18,2018-08-09 14:41:00,2018-08-13 21:54:25,2018-08-21,1,18b0e642cbae7251e60a64aa07dd9eb9,85d9eb9ddc5d00ca9336a2219c97bb13,2018-08-10 06:35:18,22.32,15.26,informatica_acessorios,24.0,718.0,2.0,200.0,41.0,2.0,29.0,computers_accessories
dfc7b55ee482374556356b94afc9b841,486ac3fc1555e83b7b8d8853f4d82941,delivered,2018-07-19 15:39:14,2018-07-19 15:50:11,2018-07-20 11:10:00,2018-07-23 15:29:02,2018-08-10,1,277bf2ba07ff0451aa37701b45aad827,6b536a23086fba0d58c08d68814397f6,2018-07-23 15:50:11,72.0,9.43,esporte_lazer,58.0,407.0,2.0,850.0,30.0,7.0,30.0,sports_leisure
9e12d0b2e230c41566ece579e1e88bbe,bc427c5ef4bbafe2a17c72da491147ae,delivered,2018-08-13 15:47:13,2018-08-13 16:05:05,2018-08-14 12:56:00,2018-08-27 23:54:43,2018-09-10,1,c38458375b2a89d0c8a6313b016dcdc7,ececbfcff9804a2d6b40f589df8eef2b,2018-08-15 16:05:05,59.5,18.52,beleza_saude,59.0,703.0,1.0,150.0,20.0,20.0,15.0,health_beauty
044cbf8cf2b8839acd8f0fbc6faeeabd,51af2e3b06f7854a87c08f4e957f168a,delivered,2018-08-16 01:14:12,2018-08-16 01:25:17,2018-08-16 14:39:00,2018-08-20 21:03:57,2018-08-21,1,abc3432ff825d8e524db1d4eac6d2099,8d956fec2e4337affcb520f56fd8cbfd,2018-08-20 01:25:17,38.95,7.53,telefonia,54.0,713.0,4.0,150.0,17.0,10.0,13.0,telephony
c2d227e33004969c49215bb63c53cc67,0abfc3708de5203597a8e7a5c14aa2ec,delivered,2018-08-04 15:16:09,2018-08-07 04:50:34,2018-08-07 11:55:00,2018-08-10 17:48:54,2018-08-17,1,3354a4e684f5e7199f9407db70ccd92b,7a67c85e85bb2ce8582c35f2203ad736,2018-08-09 04:50:34,85.99,14.91,cool_stuff,52.0,847.0,3.0,1200.0,42.0,25.0,15.0,cool_stuff
f3d73893c5b2bd8aed47d188dd5484ae,10bd0e79bb50988c58efb453331c88cf,delivered,2018-07-22 15:49:31,2018-07-24 10:32:15,2018-07-31 14:59:00,2018-08-07 20:05:37,2018-08-16,1,e2372fa4eec7531e44bb43844876e25b,db2956745b3a8e9f3785c99f34b5d25e,2018-08-01 17:44:39,189.0,20.51,beleza_saude,60.0,886.0,1.0,500.0,20.0,12.0,12.0,health_beauty
d51efba225d758550821c63b23bcf48b,976f4427a843637b2c00d0bf94055f49,delivered,2018-08-22 23:21:20,2018-08-24 03:05:20,2018-08-25 09:00:00,2018-08-29 16:48:34,2018-09-05,1,2bd9b51a9ab079e095aca987845d3266,81f89e42267213cb94da7ddc301651da,2018-08-29 03:05:20,79.0,13.21,consoles_games,55.0,450.0,1.0,300.0,25.0,15.0,25.0,consoles_games
2645cc89531b7de88149e18d83a13263,bffbcf07c00f5346d8ba5ad4b5cc3019,delivered,2018-08-12 00:16:39,2018-08-12 00:30:11,2018-08-13 14:04:00,2018-08-20 10:41:49,2018-08-23,1,11f5b5f05fa5e1a6084d240310fac08c,3bfba5a77604f6dfae7e6dd7aaf65821,2018-08-16 00:30:11,239.9,19.73,beleza_saude,50.0,914.0,2.0,5675.0,20.0,18.0,17.0,health_beauty
